Gem Type,Variety,Carat Weight (ct),Cut/Shape,Colour,Clarity,Treatments,Asking Price (LKR),Final Selling Price (if available),"Dimensions (LxWxH, mm)",Certification Status,Date
Sapphire,Green,1.78,Mixed Brilliant Round,Green,Included,Heat Treated,231400.0,,7.33 x 7.39 x 4.37,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.88,Mixed Brilliant Round,Blue,Included,Heat Treated,114400.0,,5.17 x 5.18 x 4.06,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,1.63,Mixed Brilliant Fancy,Purple,Included,Heat Treated,211900.0,,6.27 x 6.22 x 4.81,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,1.67,Asscher Asscher - Octagon,Pink,Slightly Included,Heat Treated,217100.0,,6.23 x 5.61 x 4.68,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.44,Mixed Brilliant Pear,Blue,Very Very Slightly Included,No Enhancement,374400.0,,9.08 x 4.64 x 4.43,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,2.27,Mixed Brilliant Round,Yellow,Very Very Slightly Included,No Enhancement,663975.0,,7.24 x 7.23 x 5.31,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,0.89,Mixed Brilliant Round,Pink,Very Very Slightly Included,No Enhancement,260325.0,,5.8 x 5.77 x 3.42,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,1.16,Mixed Brilliant Round,Purple,Very Very Slightly Included,No Enhancement,377000.0,,6.45 x 6.46 x 3.69,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,1.4,Mixed Brilliant Round,Violet,Very Slightly Included,No Enhancement,455000.0,,6.63 x 6.66 x 3.92,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.73,Mixed Brilliant Round,Blue,Very Very Slightly Included,No Enhancement,260975.0,,5.54 x 5.48 x 3.35,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Greenish Blue,1.94,Mixed Brilliant Cushion,Greenish Blue,Very Very Slightly Included,No Enhancement,1399775.0,,7.12 x 6.55 x 4.34,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.56,Mixed Brilliant Oval,Blue,Very Slightly Included,No Enhancement,507000.0,,7.84 x 6.29 x 3.83,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,1.46,Mixed Brilliant Round,Violet,Eye Clean,No Enhancement,474500.0,,6.26 x 6.25 x 4.58,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,1.16,Mixed Brilliant Round,Violet,Eye Clean,No Enhancement,339300.0,,6.36 x 6.34 x 3.74,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.09,Mixed Brilliant Round,Blue,Slightly Included,No Enhancement,318825.0,,6.24 x 6.21 x 3.49,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,1.74,Mixed Brilliant Round,Violet,Very Slightly Included,No Enhancement,565500.0,,7.4 x 7.34 x 4.24,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.39,Mixed Brilliant Round,Blue,Very Very Slightly Included,No Enhancement,451750.0,,6.44 x 6.42 x 4.09,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.37,Mixed Brilliant Round,Blue,Very Very Slightly Included,No Enhancement,801450.0,,6.56 x 6.57 x 4.04,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,1.35,Mixed Brilliant Round,Violet,Very Very Slightly Included,No Enhancement,394875.0,,6.35 x 6.36 x 4.2,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,1.65,Mixed Brilliant Oval,Purple,Very Slightly Included,No Enhancement,536250.0,,8.17 x 6.27 x 4.01,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purplish Blue,1.13,Mixed Brilliant Round,Purplish Blue,Very Very Slightly Included,No Enhancement,367250.0,,6.16 x 6.15 x 3.81,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.02,Mixed Brilliant Oval,Blue,Very Slightly Included,No Enhancement,787800.0,,7.85 x 6.73 x 4.84,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Color Change,1.09,Mixed Brilliant Oval,Color Change,Very Slightly Included,No Enhancement,354250.0,,7.42 x 5.53 x 3.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.92,Step Cut Fancy,Blue,Very Slightly Included,Heat Treated,388700.0,,9.7 x 3.99 x 3.07,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purplish Blue,1.57,Mixed Brilliant Oval,Purplish Blue,Very Very Slightly Included,No Enhancement,561275.0,,7.54 x 6.05 x 4.03,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,1.21,Mixed Brilliant Oval,Purple,Very Slightly Included,No Enhancement,432575.0,,7.33 x 5.53 x 3.85,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Green,1.65,Mixed Brilliant Round,Green,Very Slightly Included,Heat Treated,455975.0,,6.96 x 6.87 x 4.29,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.67,Trillion Cut Trillion,Yellowish Orange,Very Slightly Included,Heat Treated,69550.0,,5.53 x 5.65 x 3.4,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.79,Trillion Cut Trillion,Orangish Yellow,Very Slightly Included,Heat Treated,90025.0,,6.13 x 6.2 x 3.17,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.69,Trillion Cut Trillion,Yellowish Orange,Very Slightly Included,Heat Treated,67275.0,,5.56 x 5.69 x 3.5,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.47,Mixed Brilliant Oval,Yellow,Very Very Slightly Included,No Enhancement,573300.0,,8.14 x 6.12 x 3.72,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.79,Trillion Cut Trillion,Yellowish Orange,Slightly Included,Heat Treated,90025.0,,5.82 x 5.7 x 3.73,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orange,0.95,Mixed Brilliant Cushion,Orange,Included,No Enhancement,926250.0,,5.6 x 5.55 x 3.48,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Greenish Brown,2.05,Mixed Brilliant Pear,Greenish Brown,Very Very Slightly Included,Heat Treated,1232400.0,,9.1 x 6.98 x 4.47,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.59,Mixed Brilliant Oval,Yellow,Very Slightly Included,No Enhancement,284050.0,,7.23 x 5.75 x 4.28,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.48,Mixed Brilliant Round,Yellow,Very Slightly Included,No Enhancement,46800.0,,5.06 x 4.96 x 2.93,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,1.36,Radiant Cut Radiant,Violet,Very Very Slightly Included,No Enhancement,176800.0,,6.01 x 5.62 x 4.56,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.53,Mixed Brilliant Round,Blue,Very Very Slightly Included,Heat Treated,447850.0,,6.72 x 6.7 x 4.5,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.98,Mixed Brilliant Pear,Yellowish Orange,Very Slightly Included,Heat Treated,111475.0,,7.14 x 5.43 x 3.73,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.64,Radiant Cut Radiant,Yellow,Very Slightly Included,Heat Treated,52000.0,,6.07 x 4.21 x 2.92,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,5.0,Mixed Brilliant Oval,Blue,Very Very Slightly Included,Heat Treated,8043750.0,,11.33 x 8.38 x 6.05,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.68,Mixed Brilliant Cushion,Yellow,Very Slightly Included,Heat Treated,70850.0,,5.11 x 5.03 x 3.36,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.65,Mixed Brilliant Cushion,Yellow,Eye Clean,Heat Treated,67600.0,,5.16 x 5.06 x 3.17,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.67,Radiant Cut Radiant,Yellow,Very Slightly Included,Heat Treated,54600.0,,6.01 x 4.14 x 3.13,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.8,Mixed Brilliant Oval,Blue,Eye Clean,Heat Treated,364000.0,,7.0 x 4.98 x 2.8,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.82,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,253175.0,,6.02 x 4.95 x 3.1,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pink,0.92,Mixed Brilliant Round,Pink,Eye Clean,Heat Treated,328900.0,,5.6 x 5.67 x 3.35,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,3.23,Mixed Brilliant Heart,Yellow,Eye Clean,Heat Treated,1650675.0,,8.25 x 9.59 x 5.47,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,7.1,Mixed Brilliant Oval,Blue,Eye Clean,No Enhancement,6662825.0,,11.39 x 10.16 x 7.78,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.11,Mixed Brilliant Cushion,Blue,Very Slightly Included,Heat Treated,230750.0,,5.37 x 4.92 x 3.97,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.63,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,423800.0,,7.11 x 6.02 x 4.36,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,11.52,Mixed Brilliant Marquise,Blue,Very Slightly Included,Heat Treated,36504000.0,,21.06 x 10.57 x 6.72,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,4.39,Mixed Brilliant Cushion,Blue,Very Slightly Included,Heat Treated,4850950.0,,9.34 x 8.45 x 6.04,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.7,Mixed Brilliant Round,Blue,Eye Clean,No Enhancement,68250.0,,5.4 x 5.45 x 3.18,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,4.43,Mixed Brilliant Cushion,Blue,Eye Clean,Heat Treated,3304275.0,,10.85 x 8.04 x 5.43,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.31,Radiant Cut Radiant,Yellow,Very Slightly Included,Heat Treated,204425.0,,7.17 x 5.02 x 3.73,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.7,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,56875.0,,5.6 x 5.48 x 3.48,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.74,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,52975.0,,5.67 x 5.56 x 3.53,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.58,Trillion Cut Trillion,Yellowish Orange,Very Slightly Included,Heat Treated,41600.0,,5.11 x 5.07 x 3.29,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.79,Mixed Brilliant Oval,Yellow,Very Slightly Included,Heat Treated,56550.0,,6.94 x 5.0 x 3.26,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.71,Mixed Brilliant Pear,Yellowish Orange,Very Slightly Included,Heat Treated,57850.0,,6.7 x 4.85 x 3.37,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.83,Trillion Cut Trillion,Yellow,Very Slightly Included,Heat Treated,99775.0,,6.06 x 6.14 x 3.46,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.84,Mixed Brilliant Oval,Yellow,Very Slightly Included,Heat Treated,60125.0,,7.16 x 5.1 x 3.16,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.84,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,68250.0,,5.67 x 5.56 x 3.92,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.85,Trillion Cut Trillion,Yellow,Very Slightly Included,Heat Treated,102375.0,,6.09 x 6.08 x 3.61,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.87,Trillion Cut Trillion,Yellow,Very Slightly Included,Heat Treated,84825.0,,5.98 x 6.17 x 3.62,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.91,Trillion Cut Trillion,Yellow,Very Slightly Included,Heat Treated,118300.0,,6.12 x 6.24 x 3.67,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.88,Mixed Brilliant Oval,Orangish Yellow,Very Slightly Included,Heat Treated,71500.0,,7.1 x 5.01 x 3.32,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.12,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,218400.0,,6.36 x 6.39 x 3.57,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.19,Mixed Brilliant Pear,Blue,Very Slightly Included,No Enhancement,232050.0,,7.89 x 5.27 x 3.8,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.25,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,243750.0,,6.6 x 6.61 x 3.64,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.04,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,202800.0,,6.02 x 6.03 x 3.53,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Peach,14.93,Mixed Brilliant Oval,Peach,Slightly Included,No Enhancement,4537000.0,,14.34 x 12.29 x 10.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Color Change,1.13,Mixed Brilliant Round,Color Change,Very Slightly Included,No Enhancement,220350.0,,5.85 x 5.85 x 4.33,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.87,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,169650.0,,6.14 x 6.19 x 3.23,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.69,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,134550.0,,5.41 x 5.42 x 3.0,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.72,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,140400.0,,5.74 x 5.69 x 3.15,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.82,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,159900.0,,5.54 x 5.54 x 3.53,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.94,Mixed Brilliant Oval,Blue,Very Slightly Included,No Enhancement,378300.0,,8.47 x 6.53 x 4.2,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.32,Mixed Brilliant Oval,Blue,Very Slightly Included,No Enhancement,257400.0,,7.77 x 5.75 x 3.7,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.42,Mixed Brilliant Pear,Blue,Very Slightly Included,No Enhancement,276900.0,,10.92 x 5.36 x 3.42,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.25,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,325000.0,,6.85 x 6.82 x 3.65,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.31,Mixed Brilliant Pear,Blue,Eye Clean,No Enhancement,255450.0,,8.35 x 5.27 x 4.22,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.6,Mixed Brilliant Pear,Blue,Very Slightly Included,No Enhancement,312000.0,,8.81 x 5.56 x 4.38,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.33,Mixed Brilliant Cushion,Blue,Very Slightly Included,No Enhancement,454350.0,,8.35 x 6.98 x 4.58,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,3.4,Mixed Brilliant Cushion,Blue,Eye Clean,Heat Treated,5834400.0,,8.33 x 8.3 x 5.58,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,2.21,Mixed Brilliant Oval,Yellow,Slightly Included,No Enhancement,318500.0,,7.92 x 6.57 x 5.01,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.08,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,550225.0,,6.55 x 4.55 x 4.09,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.88,Mixed Brilliant Oval,Yellow,Slightly Included,No Enhancement,130000.0,,8.29 x 5.84 x 4.39,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.85,Mixed Brilliant Cushion,Blue,Very Slightly Included,Heat Treated,1142375.0,,7.79 x 6.23 x 4.19,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.83,Radiant Cut Radiant,Blue,Slightly Included,Heat Treated,292825.0,,5.98 x 4.1 x 3.65,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.79,Emerald Cut Emerald Cut,Blue,Slightly Included,Heat Treated,66625.0,,5.93 x 4.11 x 3.39,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bluish Green,2.08,Emerald Cut Emerald Cut,Bluish Green,Very Slightly Included,No Enhancement,540800.0,,7.02 x 5.65 x 4.9,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.69,Mixed Brilliant Oval,Yellow,Very Slightly Included,Heat Treated,454675.0,,8.01 x 6.1 x 4.29,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.84,Emerald Cut Emerald Cut,Blue,Very Slightly Included,Heat Treated,70850.0,,6.05 x 4.14 x 3.32,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,2.07,Radiant Cut Radiant,Yellowish Orange,Very Slightly Included,Heat Treated,585325.0,,7.67 x 5.31 x 5.26,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.52,Mixed Brilliant Heart,Blue,Very Slightly Included,Heat Treated,553150.0,,6.4 x 7.31 x 3.97,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,2.01,Mixed Brilliant Oval,Yellowish Orange,Eye Clean,Heat Treated,560625.0,,8.22 x 7.12 x 4.23,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,1.6,Mixed Brilliant Oval,Purple,Very Slightly Included,Heat Treated,325650.0,,7.87 x 5.6 x 4.25,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Peach,2.3,Mixed Brilliant Oval,Peach,Very Slightly Included,Heat Treated,877500.0,,8.95 x 7.17 x 4.34,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Violet,2.25,Mixed Brilliant Oval,Violet,Slightly Included,Heat Treated,649350.0,,8.12 x 6.64 x 5.19,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.81,Mixed Brilliant Pear,Blue,Very Slightly Included,Heat Treated,470600.0,,8.85 x 6.49 x 4.33,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bluish Green,2.83,Mixed Brilliant Round,Bluish Green,Eye Clean,No Enhancement,1287650.0,,8.37 x 8.17 x 5.23,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,2.11,Mixed Brilliant Pear,Yellow,Very Slightly Included,Heat Treated,422500.0,,9.5 x 6.37 x 4.43,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purplish Pink,1.55,Mixed Brilliant Cushion,Purplish Pink,Very Slightly Included,Heat Treated,520000.0,,6.08 x 5.8 x 4.76,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Padparadscha,1.24,Mixed Brilliant Cushion,Padparadscha,Slightly Included,Heat Treated,806000.0,,6.96 x 5.58 x 3.55,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.44,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,280800.0,,6.96 x 6.9 x 3.82,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.36,Mixed Brilliant Round,Blue,Eye Clean,Heat Treated,1060800.0,,6.52 x 6.51 x 4.12,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.1,Mixed Brilliant Round,Blue,Very Slightly Included,No Enhancement,214500.0,,6.41 x 6.41 x 3.65,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.56,Mixed Brilliant Pear,Orangish Yellow,Slightly Included,Heat Treated,36400.0,,6.41 x 4.41 x 3.05,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.68,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,48750.0,,5.36 x 5.25 x 3.55,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.66,Mixed Brilliant Pear,Yellow,Very Slightly Included,Heat Treated,47125.0,,7.05 x 5.13 x 2.87,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.64,Mixed Brilliant Pear,Orangish Yellow,Very Slightly Included,Heat Treated,45825.0,,6.57 x 4.51 x 3.3,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.76,Mixed Brilliant Pear,Yellow,Slightly Included,Heat Treated,54275.0,,7.09 x 5.19 x 3.19,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.77,Mixed Brilliant Pear,Yellow,Slightly Included,Heat Treated,62725.0,,7.18 x 5.15 x 3.2,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.8,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,78000.0,,5.64 x 5.57 x 3.78,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.87,Mixed Brilliant Pear,Yellow,Eye Clean,Heat Treated,62075.0,,7.11 x 5.09 x 3.61,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.9,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,87750.0,,5.99 x 5.9 x 3.86,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.81,Mixed Brilliant Pear,Yellowish Orange,Slightly Included,Heat Treated,65975.0,,7.15 x 5.36 x 3.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.34,Radiant Cut Radiant,Yellow,Very Slightly Included,Heat Treated,217750.0,,6.36 x 5.58 x 3.93,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.97,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,94575.0,,6.07 x 5.93 x 3.97,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.43,Mixed Brilliant Pear,Yellow,Eye Clean,Heat Treated,30875.0,,6.14 x 3.97 x 2.62,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Greenish Yellow,0.84,Asscher Asscher - Octagon,Greenish Yellow,Very Slightly Included,Heat Treated,125450.0,,5.1 x 5.02 x 3.69,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.28,Radiant Cut Radiant,Yellow,Very Slightly Included,No Enhancement,166400.0,,6.05 x 6.04 x 4.21,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.83,Emerald Cut Emerald Cut,Blue,Very Slightly Included,Heat Treated,134875.0,,6.75 x 4.49 x 2.67,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.86,Emerald Cut Emerald Cut,Blue,Very Slightly Included,Heat Treated,139750.0,,6.37 x 4.21 x 3.15,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,0.82,Emerald Cut Emerald Cut,Blue,Very Slightly Included,Heat Treated,133250.0,,6.7 x 4.23 x 2.79,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.3,Radiant Cut Radiant,Yellow,Slightly Included,No Enhancement,169000.0,,6.56 x 5.19 x 4.48,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,1.41,Radiant Cut Radiant,Yellow,Very Slightly Included,No Enhancement,183300.0,,6.83 x 5.88 x 4.19,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,1.04,Emerald Cut Emerald Cut,Blue,Very Slightly Included,Heat Treated,591500.0,,6.35 x 4.68 x 3.32,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,3.2,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,1262625.0,,9.34 x 7.48 x 5.74,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Purple,2.32,Mixed Brilliant Oval,Purple,Slightly Included,No Enhancement,459875.0,,7.66 x 6.73 x 5.61,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Blue,2.54,Mixed Brilliant Oval,Blue,Very Slightly Included,Heat Treated,1603550.0,,8.92 x 7.15 x 4.49,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Bi Color,2.2,Mixed Brilliant Oval,Bi Color,Very Very Slightly Included,Heat Treated,400400.0,,8.26 x 6.86 x 5.11,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Pinkish Brown,1.53,Mixed Brilliant Oval,Pinkish Brown,Very Slightly Included,No Enhancement,198900.0,,7.78 x 6.66 x 3.54,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Brown,1.46,Mixed Brilliant Oval,Orangish Brown,Very Slightly Included,No Enhancement,180375.0,,7.82 x 5.4 x 3.93,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Green,1.17,Mixed Brilliant Pear,Green,Very Slightly Included,No Enhancement,117975.0,,9.49 x 5.11 x 3.04,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.57,Mixed Brilliant Pear,Orangish Yellow,Eye Clean,Heat Treated,40625.0,,6.66 x 4.44 x 3.03,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.66,Mixed Brilliant Pear,Orangish Yellow,Very Slightly Included,Heat Treated,47125.0,,6.98 x 4.67 x 3.06,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.79,Mixed Brilliant Pear,Orangish Yellow,Eye Clean,Heat Treated,51350.0,,7.08 x 4.89 x 3.6,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.69,Mixed Brilliant Pear,Yellow,Very Slightly Included,Heat Treated,38025.0,,7.0 x 5.14 x 3.13,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.63,Mixed Brilliant Cushion,Yellow,Very Slightly Included,Heat Treated,61425.0,,4.79 x 4.76 x 3.44,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.78,Mixed Brilliant Pear,Orangish Yellow,Slightly Included,Heat Treated,55900.0,,7.12 x 5.19 x 3.15,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.83,Mixed Brilliant Pear,Orangish Yellow,Eye Clean,Heat Treated,59475.0,,6.91 x 5.3 x 3.31,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,1.04,Mixed Brilliant Pear,Orangish Yellow,Very Slightly Included,Heat Treated,101400.0,,7.75 x 5.56 x 3.52,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellowish Orange,0.86,Trillion Cut Trillion,Yellowish Orange,Very Slightly Included,Heat Treated,97825.0,,6.0 x 6.07 x 3.57,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Orangish Yellow,0.87,Mixed Brilliant Pear,Orangish Yellow,Eye Clean,Heat Treated,70850.0,,7.12 x 5.21 x 3.72,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.82,Trillion Cut Trillion,Yellow,Eye Clean,Heat Treated,85150.0,,6.07 x 6.13 x 3.34,Certified by Natural Sapphire Company,2025-09-06
Sapphire,Yellow,0.78,Mixed Brilliant Round,Yellow,Very Slightly Included,Heat Treated,68575.0,,5.66 x 5.61 x 3.74,Certified by Natural Sapphire Company,2025-09-06
